상품명,수량,상품금액,날짜,시간,판매자,
mushrom,3,3200,2022-1-12,03:06,legend,
mushrom,8,3200,2024-12-30,12:11,mymelo,
mushrom,4,3200,2020-1-7,13:35,kuromi,
mushrom,6,3200,2020-1-18,19:53,admin,
mushrom,5,3200,2020-12-5,12:03,admin,
mushrom,7,3200,2024-11-27,09:31,admin,
mushrom,7,3200,2025-1-2,00:07,mymelo,
courage,8,3000,2020-12-12,21:24,legend,
gollem,5,3000,2024-12-18,08:06,kuromi,
mushrom,8,3200,2025-12-12,09:44,admin,
mushrom,8,3200,2022-12-12,23:38,legend,
mushrom,5,3200,2022-12-12,06:44,legend,
dinner,10,500,2024-1-5,00:43,legend,
history,7,5000,2024-3-3,22:51,legend,
jelly,9,400,2021-1-30,04:23,anohana,
mushrom,8,3200,2020-1-4,16:34,mymelo,
sord,8,4000,2025-1-9,23:07,anohana,
mushrom,10,3200,2024-4-11,08:28,legend,
mushrom,4,3200,2025-1-20,21:19,anohana,
plant,2,300,2020-1-2,01:31,legend,
mushrom,9,3200,2025-12-1,09:14,anohana,
courage,10,3000,2023-1-12,22:18,legend,
dinner,5,500,2024-10-8,10:53,legend,
mushrom,5,3200,2024-12-22,00:48,anohana,
mushrom,2,3200,2025-12-15,03:18,mymelo,
mushrom,2,3200,2024-12-10,19:18,anohana,
mushrom,8,3200,2024-12-2,06:04,kuromi,
party table,8,1000,2025-7-9,04:50,anohana,
party table,5,1000,2024-6-21,17:04,kuromi,
mushrom,7,3200,2025-1-2,20:00,mymelo,
history,4,5000,2023-5-8,19:52,kuromi,
sord,2,4000,2025-3-10,01:25,legend,
dinner,9,500,2025-11-17,05:53,legend,
mushrom,10,3200,2020-9-24,18:39,anohana,
mushrom,4,3200,2023-12-31,15:30,legend,
mushrom,2,3200,2025-1-12,02:09,legend,
party table,8,1000,2025-5-8,16:02,legend,
party table,6,1000,2024-7-12,18:13,legend,
history,4,5000,2020-12-12,10:06,legend,
mushrom,10,3200,2025-3-15,02:34,anohana,
gollem's sweat,3,1500,2020-1-8,14:35,anohana,
party table,10,1000,2025-5-8,17:25,mymelo,
plant,5,300,2025-1-13,15:16,legend,
plant,3,300,2022-5-12,22:01,mymelo,
mushrom,9,3200,2024-12-12,17:19,legend,
mushrom,5,3200,2025-1-25,19:21,legend,
history,7,5000,2020-6-2,23:15,mymelo,
mushrom,4,3200,2021-12-5,21:14,legend,
mushrom,7,3200,2020-1-31,18:40,kuromi,
mushrom,7,3200,2023-12-12,15:11,anohana,
gollem,8,3000,2022-11-18,20:21,legend,
water,5,480,2020-1-12,11:48,mymelo,
sord,1,4000,2020-1-12,02:22,mymelo,
jelly,6,400,2020-4-8,02:42,kuromi,
mushrom,2,3200,2022-1-31,04:20,legend,
mushrom,4,3200,2023-1-12,01:32,legend,
water,10,480,2025-12-2,20:22,anohana,
water,1,480,2025-1-12,16:15,anohana,
mushrom,1,3200,2025-12-12,00:19,kuromi,
mushrom,7,3200,2025-12-2,16:03,legend,
jelly,7,400,2025-6-25,03:05,mymelo,
party table,3,1000,2020-8-30,04:10,anohana,
mushrom,5,3200,2025-12-27,15:32,admin,
sord,3,4000,2020-1-19,03:07,mymelo,
water,1,480,2020-1-7,01:33,anohana,
water,2,480,2023-1-11,12:45,kuromi,
gollem's sweat,10,1500,2020-3-5,14:19,mymelo,
dinner,2,500,2025-10-1,21:31,legend,
mushrom,6,3200,2025-9-12,15:38,anohana,
gollem,8,3000,2025-1-5,19:39,legend,
gollem,3,3000,2024-2-4,22:30,anohana,
gollem,9,3000,2024-12-24,03:57,mymelo,
dinner,6,500,2020-11-26,07:48,mymelo,
mushrom,1,3200,2020-10-23,15:28,admin,
mushrom,1,3200,2025-1-3,11:27,anohana,
mushrom,7,3200,2024-12-6,09:07,anohana,
gollem,4,3000,2025-12-25,00:22,mymelo,
history,1,5000,2020-7-22,03:49,anohana,
mushrom,2,3200,2025-12-27,02:47,mymelo,
courage,10,3000,2025-7-2,23:47,mymelo,
dinner,8,500,2020-12-1,17:13,kuromi,
mushrom,8,3200,2024-1-14,06:42,legend,
party table,5,1000,2025-5-27,19:39,anohana,
party table,2,1000,2025-5-12,09:30,admin,
history,9,5000,2024-1-9,18:26,kuromi,
dinner,2,500,2025-2-23,07:33,legend,
jelly,2,400,2021-4-16,09:33,mymelo,
history,3,5000,2025-1-24,22:55,kuromi,
mushrom,4,3200,2020-2-2,20:27,anohana,
gollem's sweat,7,1500,2023-1-8,01:35,legend,
mushrom,8,3200,2023-12-12,17:45,mymelo,
dinner,8,500,2025-12-12,07:21,legend,
gollem,9,3000,2025-1-2,05:14,anohana,
mushrom,3,3200,2023-11-9,23:51,mymelo,
mushrom,10,3200,2022-11-18,07:19,admin,
mushrom,2,3200,2024-1-12,22:58,legend,
mushrom,6,3200,2022-12-25,05:47,anohana,
sord,10,4000,2021-7-12,07:15,anohana,
mushrom,7,3200,2025-1-12,16:17,kuromi,
water,7,480,2023-1-2,12:09,mymelo,
water,9,480,2025-4-5,14:28,legend,
mushrom,8,3200,2020-12-21,03:51,legend,
sord,9,4000,2024-12-30,08:22,admin,
mushrom,5,3200,2025-9-20,12:37,anohana,
gollem's sweat,8,1500,2025-1-12,17:56,legend,
history,10,5000,2021-12-19,10:14,legend,
mushrom,6,3200,2024-12-18,20:14,legend,
water,7,480,2025-12-25,15:37,legend,
mushrom,6,3200,2025-1-2,03:02,kuromi,
plant,5,300,2020-1-10,09:56,admin,
mushrom,2,3200,2022-1-2,21:38,mymelo,
party table,9,1000,2020-5-3,17:29,anohana,
mushrom,9,3200,2024-12-22,17:46,legend,
mushrom,3,3200,2024-1-25,23:25,kuromi,
gollem,8,3000,2023-12-24,11:08,kuromi,
dinner,6,500,2020-1-15,10:47,kuromi,
mushrom,10,3200,2022-12-6,12:03,legend,
mushrom,1,3200,2025-12-22,05:51,legend,
sord,2,4000,2020-12-12,17:02,admin,
dinner,4,500,2024-2-1,08:13,legend,
courage,8,3000,2020-10-19,09:11,legend,
mushrom,4,3200,2025-4-12,14:30,legend,
mushrom,6,3200,2025-1-2,13:37,mymelo,
party table,5,1000,2024-5-7,10:01,kuromi,
sord,2,4000,2022-11-2,18:36,legend,
mushrom,10,3200,2025-1-16,23:07,kuromi,
mushrom,1,3200,2025-12-3,18:47,admin,
gollem,1,3000,2023-12-2,14:35,anohana,
dinner,2,500,2024-2-1,16:45,anohana,
mushrom,6,3200,2025-11-28,12:00,kuromi,
mushrom,3,3200,2025-1-1,20:18,mymelo,
dinner,10,500,2023-12-12,09:11,anohana,
sord,1,4000,2022-1-3,15:32,anohana,
mushrom,2,3200,2025-12-2,08:05,legend,
party table,7,1000,2020-7-10,23:04,legend,
mushrom,2,3200,2020-1-12,07:55,mymelo,
dinner,8,500,2022-11-29,06:49,anohana,
mushrom,1,3200,2021-1-2,22:47,kuromi,
mushrom,9,3200,2020-1-15,04:38,anohana,
mushrom,7,3200,2021-12-1,03:36,legend,
water,9,480,2020-12-5,00:21,legend,
water,2,480,2024-12-12,05:31,mymelo,
mushrom,7,3200,2020-12-4,04:51,legend,
mushrom,7,3200,2025-1-21,08:08,mymelo,
party table,2,1000,2024-7-27,03:56,legend,
gollem's sweat,2,1500,2021-1-28,11:20,legend,
dinner,9,500,2021-9-2,21:35,legend,
mushrom,5,3200,2024-4-4,02:44,anohana,
water,2,480,2020-1-18,23:07,legend,
mushrom,4,3200,2025-1-2,05:25,legend,
mushrom,3,3200,2025-1-29,06:20,legend,
mushrom,7,3200,2024-1-3,06:53,anohana,
mushrom,10,3200,2020-1-10,02:00,kuromi,
gollem's sweat,1,1500,2022-1-21,23:00,legend,
party table,6,1000,2025-7-28,00:13,anohana,
history,5,5000,2025-12-4,01:33,anohana,
mushrom,10,3200,2025-12-21,06:19,anohana,
gollem,8,3000,2020-6-12,12:08,admin,
party table,1,1000,2024-4-11,20:18,legend,
gollem,4,3000,2024-12-29,23:45,anohana,
gollem's sweat,10,1500,2022-12-9,03:27,legend,
mushrom,5,3200,2025-11-23,23:15,anohana,
courage,10,3000,2021-12-12,21:54,mymelo,
courage,8,3000,2022-12-12,22:32,anohana,
party table,4,1000,2020-7-2,23:45,legend,
gollem,9,3000,2025-1-12,11:22,anohana,
courage,2,3000,2025-12-2,12:42,legend,
mushrom,9,3200,2021-10-16,15:32,mymelo,
water,6,480,2020-12-29,00:53,kuromi,
sord,1,4000,2025-10-2,17:29,legend,
plant,8,300,2020-9-6,07:35,legend,
gollem's sweat,8,1500,2020-10-27,07:22,legend,
gollem,9,3000,2025-12-5,19:20,admin,
mushrom,9,3200,2022-11-18,02:55,kuromi,
mushrom,3,3200,2025-12-4,11:41,legend,
mushrom,4,3200,2025-1-29,10:36,legend,
jelly,3,400,2024-12-23,11:22,legend,
water,10,480,2025-12-16,19:23,anohana,
sord,1,4000,2025-12-2,00:42,anohana,
sord,9,4000,2024-6-21,16:32,legend,
party table,8,1000,2021-3-12,08:29,legend,
water,10,480,2020-7-1,01:53,legend,
jelly,5,400,2025-10-2,08:44,legend,
party table,5,1000,2024-5-8,11:36,admin,
mushrom,4,3200,2024-1-12,18:44,legend,
party table,7,1000,2025-7-31,22:10,kuromi,
courage,4,3000,2025-1-12,02:21,mymelo,
mushrom,8,3200,2025-8-19,12:57,anohana,
water,2,480,2020-7-6,09:05,legend,
sord,5,4000,2022-12-15,00:40,mymelo,
water,4,480,2024-1-3,14:27,mymelo,
sord,9,4000,2022-8-12,20:21,legend,
gollem's sweat,4,1500,2025-11-12,03:24,legend,
gollem,5,3000,2022-11-6,07:32,anohana,
jelly,7,400,2024-1-14,01:46,mymelo,
mushrom,5,3200,2023-10-12,12:20,admin,
history,4,5000,2024-12-12,20:34,mymelo,
courage,1,3000,2020-12-16,14:02,legend,
mushrom,1,3200,2020-1-2,16:05,kuromi,
mushrom,9,3200,2022-1-2,23:49,kuromi,
mushrom,2,3200,2025-12-5,20:55,mymelo,
gollem's sweat,1,1500,2024-1-10,02:38,legend,
mushrom,1,3200,2025-1-19,17:01,admin,
mushrom,6,3200,2022-1-30,21:22,anohana,
plant,1,300,2025-12-7,09:20,legend,
mushrom,6,3200,2024-1-14,20:50,anohana,
sord,8,4000,2025-12-1,21:25,mymelo,
water,9,480,2025-1-3,23:17,mymelo,
mushrom,8,3200,2025-3-12,01:31,legend,
mushrom,7,3200,2020-1-8,22:15,legend,
water,7,480,2025-1-13,14:30,legend,
sord,3,4000,2025-7-22,02:43,kuromi,
water,1,480,2020-9-10,22:35,mymelo,
mushrom,3,3200,2025-12-12,05:19,legend,
dinner,6,500,2025-11-20,06:33,admin,
water,3,480,2024-6-22,09:35,legend,
gollem's sweat,9,1500,2025-6-15,07:42,legend,
gollem's sweat,5,1500,2025-12-31,21:57,mymelo,
mushrom,3,3200,2024-1-12,12:01,mymelo,
mushrom,3,3200,2023-12-3,00:31,anohana,
gollem,6,3000,2020-12-17,18:10,legend,
gollem,1,3000,2023-12-26,08:47,legend,
courage,4,3000,2020-9-5,21:35,legend,
plant,10,300,2024-1-12,21:23,legend,
mushrom,7,3200,2020-10-31,13:38,anohana,
mushrom,7,3200,2023-12-28,16:34,legend,
plant,6,300,2025-1-4,11:11,legend,
mushrom,6,3200,2025-8-31,07:50,legend,
mushrom,8,3200,2025-12-30,01:31,legend,
mushrom,9,3200,2025-12-10,15:11,anohana,
sord,3,4000,2024-12-6,02:53,legend,
gollem,4,3000,2024-6-7,04:12,kuromi,
courage,8,3000,2020-1-14,00:06,kuromi,
history,9,5000,2025-2-27,16:47,legend,
mushrom,7,3200,2023-1-7,05:14,legend,
gollem's sweat,8,1500,2023-12-1,06:01,legend,
party table,5,1000,2020-6-12,19:12,mymelo,
dinner,3,500,2020-1-16,23:48,mymelo,
mushrom,6,3200,2025-1-12,12:53,legend,
water,7,480,2024-11-1,01:32,legend,
history,10,5000,2024-9-13,08:05,anohana,
dinner,1,500,2024-11-21,04:59,anohana,
mushrom,10,3200,2020-11-26,01:26,legend,
dinner,10,500,2025-1-12,01:35,mymelo,
dinner,3,500,2024-4-3,19:04,legend,
mushrom,2,3200,2023-2-6,01:47,legend,
jelly,6,400,2023-6-2,15:41,legend,
courage,9,3000,2020-8-23,02:51,anohana,
dinner,6,500,2023-12-12,13:08,legend,
courage,7,3000,2025-1-30,21:43,legend,
water,5,480,2024-12-26,03:23,anohana,
party table,9,1000,2025-6-24,23:36,legend,
gollem's sweat,4,1500,2025-11-12,11:07,legend,
party table,7,1000,2025-7-2,18:18,admin,
plant,2,300,2024-1-29,19:49,kuromi,
courage,4,3000,2022-1-2,02:12,legend,
water,8,480,2024-7-12,23:36,mymelo,
party table,3,1000,2024-2-25,09:49,legend,
sord,3,4000,2021-12-12,23:12,anohana,
water,6,480,2020-12-2,09:54,mymelo,
sord,10,4000,2024-1-12,21:03,mymelo,
jelly,4,400,2020-8-2,12:27,legend,
mushrom,10,3200,2024-1-20,17:09,mymelo,
party table,1,1000,2024-7-26,12:41,legend,
mushrom,10,3200,2025-12-15,16:31,legend,
water,7,480,2022-7-5,03:28,legend,
mushrom,3,3200,2025-1-29,23:56,kuromi,
plant,9,300,2025-1-8,00:19,legend,
gollem's sweat,4,1500,2025-1-12,10:33,mymelo,
plant,4,300,2025-2-12,22:16,anohana,
sord,8,4000,2025-5-16,19:10,anohana,
plant,10,300,2020-1-10,17:45,anohana,
gollem,6,3000,2024-2-5,22:20,legend,
water,1,480,2023-12-16,07:29,legend,
gollem's sweat,8,1500,2025-6-2,10:33,anohana,
sord,10,4000,2024-10-23,17:23,legend,
plant,5,300,2025-12-3,14:17,legend,
dinner,4,500,2020-6-10,02:12,kuromi,
water,4,480,2025-12-9,22:27,legend,
party table,6,1000,2025-7-12,02:07,kuromi,
jelly,6,400,2025-1-12,03:06,kuromi,
plant,4,300,2024-10-2,23:21,legend,
party table,4,1000,2025-7-7,20:04,kuromi,
party table,6,1000,2024-6-23,15:11,anohana,
mushrom,4,3200,2024-12-2,01:30,anohana,
gollem's sweat,3,1500,2025-6-4,23:17,mymelo,
party table,1,1000,2020-9-12,10:32,admin,
water,5,480,2020-1-14,15:27,mymelo,
mushrom,6,3200,2024-12-2,08:01,mymelo,
mushrom,9,3200,2020-1-21,12:01,kuromi,
water,5,480,2020-12-8,05:36,mymelo,
history,9,5000,2021-1-2,14:14,admin,
dinner,1,500,2020-1-12,09:46,mymelo,
mushrom,4,3200,2024-1-1,15:18,legend,
courage,9,3000,2025-12-14,14:56,kuromi,
mushrom,1,3200,2020-12-16,14:28,legend,
jelly,2,400,2020-1-17,05:39,anohana,
water,7,480,2025-12-7,23:57,admin,
gollem,5,3000,2020-12-6,21:27,anohana,
mushrom,8,3200,2025-1-2,09:25,legend,
mushrom,4,3200,2024-1-30,11:27,legend,
mushrom,1,3200,2025-1-1,22:21,anohana,
mushrom,2,3200,2023-1-15,04:06,legend,
party table,5,1000,2025-5-25,01:41,kuromi,
water,4,480,2025-1-12,18:04,kuromi,
mushrom,5,3200,2025-10-1,15:04,legend,
courage,4,3000,2020-1-12,13:06,mymelo,
mushrom,3,3200,2020-3-2,19:03,mymelo,
mushrom,4,3200,2025-12-18,08:24,admin,
party table,4,1000,2025-5-24,15:23,kuromi,
mushrom,9,3200,2025-12-5,01:13,legend,
gollem's sweat,4,1500,2025-12-24,22:22,kuromi,
history,7,5000,2023-1-29,11:50,anohana,
mushrom,7,3200,2025-1-30,21:39,mymelo,
gollem,3,3000,2025-12-28,18:42,admin,
sord,2,4000,2025-12-2,07:36,admin,
jelly,10,400,2020-12-12,04:01,mymelo,
jelly,4,400,2025-2-18,16:21,anohana,
mushrom,7,3200,2025-4-9,01:36,legend,
party table,3,1000,2024-5-5,14:24,legend,
jelly,7,400,2020-1-18,10:10,legend,
plant,8,300,2024-10-7,06:32,anohana,
plant,9,300,2024-7-21,00:31,legend,
courage,5,3000,2024-8-2,15:52,mymelo,
party table,9,1000,2024-3-31,00:32,legend,
mushrom,9,3200,2023-1-14,13:40,legend,
mushrom,9,3200,2025-1-12,12:53,legend,
history,4,5000,2023-6-12,05:42,mymelo,
dinner,5,500,2025-2-12,13:02,legend,
mushrom,3,3200,2020-1-12,22:37,anohana,
mushrom,1,3200,2025-1-11,20:20,legend,
history,4,5000,2024-1-12,22:53,legend,
mushrom,1,3200,2025-1-30,00:36,kuromi,
mushrom,8,3200,2020-12-31,23:04,anohana,
party table,6,1000,2025-5-12,23:38,anohana,
mushrom,10,3200,2020-12-4,15:10,kuromi,
sord,7,4000,2025-5-12,11:07,legend,
jelly,6,400,2025-4-26,16:12,anohana,
party table,8,1000,2025-10-21,06:59,anohana,
mushrom,10,3200,2024-12-15,08:25,legend,
gollem's sweat,7,1500,2023-7-8,07:12,legend,
party table,2,1000,2022-4-12,10:47,kuromi,
mushrom,6,3200,2025-1-30,11:27,anohana,
mushrom,10,3200,2025-1-3,17:53,legend,
gollem's sweat,4,1500,2025-1-4,20:16,anohana,
jelly,6,400,2025-4-16,23:42,mymelo,
sord,10,4000,2023-8-1,11:11,anohana,
jelly,4,400,2025-11-2,04:17,legend,
mushrom,4,3200,2024-9-12,05:59,kuromi,
history,1,5000,2024-12-2,23:34,anohana,
gollem's sweat,7,1500,2020-1-24,09:00,legend,
mushrom,8,3200,2021-12-25,14:23,legend,
gollem,2,3000,2025-12-4,00:20,anohana,
mushrom,7,3200,2020-1-12,03:57,kuromi,
history,1,5000,2024-1-17,16:37,legend,
water,5,480,2025-1-2,09:42,anohana,
dinner,10,500,2025-1-26,17:09,mymelo,
water,5,480,2024-11-20,03:32,anohana,
gollem's sweat,7,1500,2025-12-21,02:54,mymelo,
dinner,10,500,2020-12-6,01:46,legend,
history,3,5000,2020-1-22,01:01,anohana,
mushrom,7,3200,2020-1-16,07:12,legend,
gollem's sweat,3,1500,2025-6-7,17:32,legend,
courage,2,3000,2020-4-9,19:56,anohana,
mushrom,4,3200,2020-1-3,07:38,admin,
mushrom,6,3200,2025-1-2,23:57,legend,
mushrom,2,3200,2024-1-12,04:53,legend,
sord,1,4000,2020-12-2,13:48,legend,
gollem,3,3000,2022-12-12,09:06,legend,
mushrom,5,3200,2020-4-26,11:49,legend,
jelly,2,400,2024-1-12,05:53,legend,
mushrom,1,3200,2023-8-6,00:47,legend,
courage,7,3000,2020-1-12,12:00,kuromi,
mushrom,4,3200,2023-9-19,06:54,mymelo,
mushrom,9,3200,2020-1-12,07:11,legend,
dinner,2,500,2025-1-19,06:21,anohana,
party table,8,1000,2021-6-11,00:15,kuromi,
history,1,5000,2025-1-30,07:43,anohana,
mushrom,9,3200,2023-12-1,18:24,mymelo,
gollem,1,3000,2025-1-12,14:54,legend,
mushrom,7,3200,2020-12-12,06:11,legend,
gollem's sweat,10,1500,2020-1-13,10:27,anohana,
courage,8,3000,2020-10-25,11:45,legend,
mushrom,7,3200,2020-1-12,23:56,mymelo,
mushrom,5,3200,2023-1-2,04:15,legend,
mushrom,4,3200,2024-1-12,06:56,legend,
mushrom,1,3200,2020-1-9,11:58,legend,
party table,6,1000,2023-5-12,15:27,legend,
sord,7,4000,2025-1-13,21:11,legend,
sord,2,4000,2024-9-18,04:22,anohana,
mushrom,7,3200,2025-9-4,17:15,anohana,
mushrom,6,3200,2024-11-12,17:45,anohana,
mushrom,3,3200,2025-1-2,02:40,anohana,
jelly,5,400,2021-1-12,01:09,legend,
mushrom,7,3200,2024-2-27,23:26,anohana,
sord,6,4000,2023-1-21,03:54,mymelo,
courage,4,3000,2020-12-21,11:13,legend,
sord,9,4000,2024-11-9,00:34,legend,
gollem's sweat,5,1500,2024-1-6,06:01,kuromi,
gollem,9,3000,2025-12-5,13:44,legend,
party table,5,1000,2025-6-11,07:02,anohana,
mushrom,10,3200,2022-12-24,14:06,legend,
jelly,8,400,2025-7-9,21:42,legend,
gollem's sweat,8,1500,2025-1-12,14:32,legend,
mushrom,9,3200,2020-12-2,15:57,legend,
mushrom,10,3200,2022-11-1,15:40,legend,
mushrom,6,3200,2023-12-21,15:07,mymelo,
water,5,480,2025-11-2,07:07,admin,
mushrom,10,3200,2025-12-12,20:06,anohana,
dinner,8,500,2024-12-29,00:28,legend,
mushrom,6,3200,2025-9-2,10:27,legend,
history,5,5000,2021-1-17,15:43,mymelo,
mushrom,3,3200,2022-12-31,08:09,kuromi,
gollem's sweat,5,1500,2025-12-12,09:32,mymelo,
mushrom,10,3200,2020-12-9,08:49,mymelo,
water,10,480,2025-1-17,03:02,anohana,
sord,4,4000,2020-5-7,04:49,legend,
courage,2,3000,2025-12-12,22:11,kuromi,
dinner,4,500,2024-1-12,09:55,kuromi,
gollem's sweat,2,1500,2025-9-12,07:18,mymelo,
history,2,5000,2022-12-11,03:12,kuromi,
party table,2,1000,2020-7-8,20:47,anohana,
gollem's sweat,7,1500,2024-1-25,05:27,anohana,
mushrom,4,3200,2024-4-2,05:24,legend,
mushrom,5,3200,2024-1-2,14:55,legend,
water,1,480,2021-1-12,23:47,admin,
mushrom,2,3200,2024-11-26,05:29,legend,
courage,6,3000,2025-12-20,16:15,legend,
sord,4,4000,2025-8-30,01:34,legend,
mushrom,1,3200,2021-1-13,14:39,admin,
water,4,480,2024-6-12,04:28,legend,
mushrom,4,3200,2025-1-16,23:44,legend,
gollem,7,3000,2022-6-13,16:09,legend,
party table,7,1000,2023-7-4,21:27,legend,
mushrom,1,3200,2024-1-25,10:45,kuromi,
courage,4,3000,2020-12-2,00:41,legend,
mushrom,3,3200,2025-3-17,04:49,admin,
mushrom,5,3200,2022-1-20,01:55,legend,
plant,5,300,2025-1-4,12:20,anohana,
mushrom,8,3200,2024-2-24,08:32,mymelo,
mushrom,10,3200,2020-12-25,03:25,legend,
water,1,480,2025-1-2,06:50,mymelo,
mushrom,2,3200,2025-12-31,00:40,anohana,
sord,1,4000,2024-1-5,00:32,legend,
history,6,5000,2025-1-2,07:19,mymelo,
mushrom,2,3200,2024-12-16,23:02,anohana,
gollem's sweat,8,1500,2024-12-1,19:24,kuromi,
mushrom,9,3200,2025-1-21,15:31,legend,
sord,6,4000,2020-1-3,10:31,legend,
mushrom,8,3200,2025-3-2,17:48,legend,
dinner,4,500,2025-1-16,11:11,anohana,
water,10,480,2025-3-31,18:21,anohana,
mushrom,4,3200,2025-12-22,22:41,anohana,
mushrom,8,3200,2022-11-7,10:47,kuromi,
mushrom,8,3200,2020-1-5,15:06,anohana,
history,4,5000,2025-12-28,15:27,legend,
plant,10,300,2024-12-23,02:06,kuromi,
mushrom,2,3200,2020-1-15,03:57,kuromi,
mushrom,5,3200,2024-1-28,08:25,anohana,
mushrom,5,3200,2025-12-16,18:37,anohana,
gollem's sweat,8,1500,2020-5-8,23:09,anohana,
mushrom,5,3200,2023-12-4,14:58,mymelo,
party table,6,1000,2025-6-12,10:26,mymelo,
mushrom,8,3200,2022-12-11,03:01,kuromi,
water,8,480,2025-12-3,21:57,anohana,
courage,1,3000,2022-1-14,06:32,mymelo,
party table,7,1000,2022-6-19,04:38,admin,
sord,4,4000,2024-12-28,05:30,legend,
mushrom,4,3200,2022-1-8,05:16,legend,
mushrom,10,3200,2024-1-2,17:28,legend,
mushrom,7,3200,2023-12-19,01:41,legend,
courage,10,3000,2024-1-23,11:33,legend,
sord,2,4000,2025-2-14,07:31,legend,
plant,4,300,2020-6-8,14:09,legend,
mushrom,9,3200,2022-12-2,02:33,kuromi,
courage,7,3000,2023-1-3,15:56,legend,
mushrom,8,3200,2025-4-1,17:59,legend,
mushrom,2,3200,2020-1-19,09:43,legend,
mushrom,7,3200,2020-1-2,18:10,legend,
sord,8,4000,2025-12-10,23:58,kuromi,
mushrom,2,3200,2023-1-13,20:21,mymelo,
mushrom,4,3200,2022-1-30,12:44,anohana,
jelly,8,400,2024-5-18,21:01,anohana,
mushrom,5,3200,2022-12-25,12:42,legend,
history,8,5000,2024-1-2,05:26,legend,
party table,5,1000,2025-7-16,20:45,admin,
history,10,5000,2020-5-2,03:02,legend,
party table,1,1000,2022-5-1,19:26,admin,
jelly,6,400,2020-12-2,21:08,legend,
gollem,10,3000,2024-9-12,06:24,legend,
mushrom,4,3200,2020-4-9,14:30,anohana,
water,4,480,2025-12-12,12:48,admin,
dinner,10,500,2025-3-16,15:41,legend,
jelly,10,400,2020-1-22,04:11,legend,
water,7,480,2023-1-2,11:26,legend,
gollem,3,3000,2020-1-28,20:34,legend,
jelly,4,400,2025-7-2,14:27,legend,
mushrom,4,3200,2025-11-8,20:23,anohana,
mushrom,10,3200,2020-1-13,21:39,legend,
plant,10,300,2025-1-12,11:40,admin,
gollem's sweat,1,1500,2020-12-17,08:53,legend,
party table,8,1000,2023-7-5,03:02,anohana,
mushrom,2,3200,2025-1-28,16:03,legend,
plant,3,300,2021-1-19,07:05,legend,
gollem,1,3000,2025-1-14,13:38,legend,
mushrom,6,3200,2025-10-14,19:37,kuromi,
water,3,480,2025-12-6,15:14,mymelo,
mushrom,7,3200,2024-1-1,19:29,legend,
gollem's sweat,7,1500,2024-1-2,02:49,anohana,
mushrom,6,3200,2025-9-12,06:31,mymelo,
dinner,3,500,2025-7-12,14:58,legend,
mushrom,8,3200,2021-12-10,01:10,legend,
mushrom,3,3200,2020-12-2,02:50,mymelo,
dinner,8,500,2020-6-29,22:24,legend,
courage,7,3000,2024-8-19,09:30,legend,
mushrom,6,3200,2022-12-2,15:37,anohana,
courage,1,3000,2020-1-17,02:30,legend,
sord,8,4000,2025-12-4,13:01,anohana,
plant,4,300,2020-8-11,06:07,kuromi,
dinner,1,500,2020-1-11,22:44,mymelo,
sord,3,4000,2021-1-20,00:30,kuromi,
water,6,480,2020-12-17,21:41,admin,
courage,2,3000,2025-10-13,04:01,admin,
mushrom,8,3200,2025-12-31,22:27,legend,
mushrom,7,3200,2023-1-25,07:58,legend,
plant,2,300,2020-12-20,09:29,legend,
plant,7,300,2024-1-12,16:24,mymelo,
water,7,480,2025-12-20,06:06,anohana,
jelly,2,400,2024-1-2,12:55,legend,
jelly,8,400,2025-1-2,04:15,anohana,
jelly,6,400,2025-12-24,04:09,legend,
mushrom,9,3200,2025-4-2,04:35,admin,
mushrom,3,3200,2024-1-12,01:59,anohana,
gollem,3,3000,2025-12-2,22:43,mymelo,
mushrom,6,3200,2025-2-14,20:48,kuromi,
mushrom,5,3200,2020-1-6,07:21,kuromi,
gollem's sweat,10,1500,2023-1-10,17:47,anohana,
mushrom,7,3200,2025-12-17,23:26,legend,
mushrom,6,3200,2020-12-2,21:14,anohana,
history,2,5000,2020-6-11,11:58,legend,
plant,5,300,2025-5-18,18:52,admin,
party table,3,1000,2020-9-14,14:32,admin,
mushrom,1,3200,2025-12-8,04:13,anohana,
history,7,5000,2025-7-12,08:08,legend,
party table,6,1000,2024-3-21,06:33,legend,
plant,5,300,2020-1-17,10:34,legend,
party table,3,1000,2020-7-12,08:19,mymelo,
mushrom,10,3200,2024-1-15,16:10,legend,
mushrom,2,3200,2025-1-8,20:43,mymelo,
mushrom,7,3200,2023-12-13,02:11,anohana,
mushrom,5,3200,2020-1-20,15:29,legend,
mushrom,7,3200,2023-1-12,16:30,legend,
mushrom,10,3200,2022-12-26,02:37,mymelo,
gollem's sweat,4,1500,2025-1-10,17:19,kuromi,
mushrom,9,3200,2020-8-12,03:00,admin,
history,4,5000,2025-1-11,08:18,legend,
courage,2,3000,2025-3-12,23:26,mymelo,
mushrom,8,3200,2022-10-28,11:31,mymelo,
party table,8,1000,2025-7-12,13:03,legend,
mushrom,4,3200,2025-1-18,03:53,mymelo,
mushrom,9,3200,2025-1-7,18:44,kuromi,
plant,9,300,2025-12-21,10:10,legend,
mushrom,2,3200,2024-12-2,01:27,anohana,
history,6,5000,2025-12-4,00:45,legend,
jelly,7,400,2025-12-3,16:06,kuromi,
sord,7,4000,2020-12-19,09:17,mymelo,
